id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
1112505108,巨人的陨落,在第一次世界大战的硝烟中，每一个迈向死亡的生命都在热烈地生长——威尔士的矿工少年、刚失恋的美国法律系大学生、穷困潦倒的俄国兄弟、富有英俊的英格兰伯爵，以及痴情的德国特工… 从充满灰尘和危险的煤矿到闪闪发光的皇室宫殿，从代表着权力的走廊到爱恨纠缠的卧室，五个家族迥然不同又纠葛不断的命运逐渐揭晓，波澜壮阔地展现了一个我们自认为了解，但从未如此真切感受过的20世纪。,https://img9.doubanio.com/view/subject/l/public/s28668834.jpg,2016-5-1,https://book.douban.com/subject/26698660/,8.9,,5,,"美国文学,肯·福莱特,历史,一战",2016-11-23 15:11:47,[英] 肯·福莱特 / 2016 / 江苏凤凰文艺出版社
1112504912,孤独小说家,"日本人气TOP1作家、直木奖得主石田衣良作品。
十年前的梦想，如果还没有熄灭，就让它永远燃烧吧！
------------------
小说家青田耕平和儿子小驰生活在一起。耕平出道十年，寂寂无名，他的作品从来没有加印。另一方面，三年前，耕平的妻子因为不可思议的交通事故而去世。“那真的是事故吗”，深深困扰 着他。尽管如此，他仍然笔耕不辍，坚守梦想。
梦想一旦付诸行动，就会变得神圣。
最黑暗、最绝望的时候，正是你离梦想最近的时候。
你只需要再站起来一次。",https://img9.doubanio.com/view/subject/l/public/s28518155.jpg,2016-4-1,https://book.douban.com/subject/26735064/,7.2,,4,,"日本文学,石田衣良",2016-11-23 15:11:11,[日] 石田衣良 / 2016 / 北京联合出版公司
1112504540,无声告白,"我们终此一生，就是要摆脱他人的期待，找到真正的自己。
——————————
莉迪亚死了，可他们还不知道。
莉迪亚是家中老二，李先生和李太太的掌上明珠，她遗传了母亲的蓝眼睛和父亲的黑头发。父母深信，莉迪亚一定能实现他们无法实现的梦想。莉迪亚的尸体被发现后，她的父亲内疚不已，母亲则一心报复。莉迪亚的哥哥觉得，隔壁的坏小子铁定脱不了关系，只有莉迪亚的妹妹看得一清二楚，而且，她很可能是唯一知道真相的人……
——————————
关于爱与失去，以及我从未告诉你的秘密
——————————
就是她！征服欧美文坛的华裔作家！
凭借处女作夺得2014美国亚马逊年度最佳图书第1名
击败斯蒂芬•金、村上春树等99位大牌作家，横扫欧美所有榜单
——————————
◆2014 美国亚马逊年度最佳图书 第1名
◆2014 美国国家公共电台年度最佳图书
◆2014 Buzzfeed最佳虚构类图书
◆2014《学校图书馆期刊》年度最佳图书
◆2014《赫芬顿邮报》年度最佳图书
◆2014《纽约时报书评》年度百佳图书
◆2014《TIMEOUT纽约》年度十佳图书
◆2014《奥普拉》15本年度必读文学&虚构类图书
◆2014《纽约时报》超级畅销书
◆2014《书目》编辑年度之选
——————————
媒体及名人推荐：
◆
即使我们熟知身边有这类故事，也从来没在美国小说中见过，起码，在伍绮诗之前，没有谁处理过这类故事。这部小说写的是成为“异类”的那种负担与压力，这种负担与压力，通常会摧毁一个人，而不是塑造一个人。
——《纽约时报书评》
◆
2014美国亚马逊年度最佳图书第一名——《无声告白》探索了身份危机、人生成就、种族、性别、家庭以及个人道路。并且，这本小说没有任何一处落笔是粗疏的。我唯一担心的是，我对《无声告白》的刻骨崇拜，会导致读者对这本书抱有太高的期待。但这本书就是好得这么极致！深情力透纸背，刺痛你心，用词精准而克制，文风温婉而细腻。
——美国亚马逊编辑推荐语
◆
爆发力惊人的处女作,笔触闪烁着散文的美感与精准，观察与洞见则像社会学家一样深刻。伍绮诗的小说从第一页开始就吸引住了读者，我们迫不及待要了解莉迪亚之死背后的故事……而小说最终揭示的真相，振聋发聩。
——《赫芬顿邮报》
◆
情节展开极为机智，处处撩动你的情绪……伍绮诗用扣人心弦、精彩得让人拍手叫好的故事，讲述了一个关于性别与种族的严肃主题。这样严肃的主题竟然可以被剖析得如此透彻，而且故事的节奏，竟然还可以越来越快，越来越惊心动魄，直到最后真相大白，好像有阳光铺满房间。
——《奥普拉》
◆
伍绮诗这部处女作，令人惊叹地包容了各种复杂情绪，以一种罕见的洞察力，表达了文化与文化之间的冲突，时代与时代之间的冲突，而这种表达，完全是一位精通写作的大师的杰出手笔。伍绮诗值得期待。
——《书目》
◆
这部情感真挚、充沛的处女作小说，是以一个年轻女孩的死亡开始的。莉迪亚，生于上世纪七十年代美国的一个混血家庭，被给予无限厚望和父母的憧憬，她不幸的少女生活没有任何一盎司的陈词滥调。伍绮诗的行文，是如此准确和敏锐，她刻画的人物入木三分。
——《出版人周刊》
◆
一部温柔的小说处女作……这部小说可能会触发无数的悲伤，关于每个人内心深处的秘密以及一个悲剧是如何影响了一个家族的故事。
——《TIMEOUT 纽约》
◆
在这本书中，伍绮诗深入地谱写和揭晓了詹姆斯一家的秘密……这些隐藏已久，安静而具有爆炸性的真相，加之种族和性别等议题的探讨，慢慢地带领读者见识到伍绮诗文字的多愁善感和引人入胜，直至读到最后一页，深深的触动仍在心间回荡。伍绮诗的首部小说，情感复杂，仿佛一股吸引人的强劲水流，拖着你随着急流向前，直到抵达最后的秘密。
——《科克斯书评》
◆
异常优秀，非常完整的一部处女作……这个故事令人心痛，伍绮诗非常巧妙地将这部复杂、跨越多个年代小说的线索串联在一起。《无声告白》是一部难得的佳作，独具魅力，她深入写出了这个美国家庭里每个人内心的秘密。读完的时候，仍让人泪流不止。
——《洛杉矶时报》
◆
神奇！感人！感情充沛，描述准确！围绕身份焦虑和巨大悲恸，作者出色地、漂亮地展开了故事……本书会和每一个人取得共鸣，只要你曾经向家人撒过哪怕一个微不足道的小谎。
——《波士顿环球报》
◆
一个动人的故事，对于生为女儿们的书中女性来说，文化之间的隔阂与差异是人生中的第一道课题。
——《Vogue》
◆
我对《无声告白》爱不释手……伍绮诗的笔触细腻、观察敏锐，对李家每一位成员的描摹，对他们种族差异问题的深入挖掘，以及搜寻杀害家中二女莉迪亚真凶的线索，一直读到最后一页，都让我紧扣心弦。
——《纽约时报》畅销书作家第一名，《就说你和他们一样》作者乌文•阿克潘
◆
既是一部扣人心弦的推理作品，也是一次对这个混种家庭的深度剖析。伍绮诗的这部处女作，张力十足，余味久久不散。
——《娱乐周刊》
◆
这不仅是一个关于爱和失去的故事，这还是一个美丽而让人难以忘怀的，讲述一位少女如何努力去寻找自己的人生意义的故事。
——《书道》
◆
性别、种族、父母未竟的野心压在子女的肩头，对以上这些，本书进行了深刻而细腻的反思……伍绮诗巧妙的、令人信服地揭示，某种程度上，有些误解，永远无法消弭。
——《旧金山记事报》
◆
读完了还久久沉浸在故事里面。16岁少女的死亡让她的家人们开始怀疑——她究竟在过一种什么样的生活？这部处女作让人想起了《可爱的骨头》。
——《嘉人》
◆
感人至深，大师手笔。伍绮诗没有给她笔下角色任何俗套而轻松的未来，也没有给她的读者任何虚假的希望。她给的是真实的希望。
——《安娜堡观察员》杂志
◆
冷静，激烈……这个家庭逐步暴露了它深藏的秘密，你不由自主被这一家人深深吸引……
——《密苏里人》
◆
伍绮诗极有技巧，她将这个悲剧的每个微小线头都捡拾了起来，顺着这些线头，牵出了很多秘密，诸多真相纷至沓来，酸楚而最终令人振奋。
——《娱乐周刊》编辑评论语
◆
伍绮诗这部处女作的第一个章节有些阅读难度，一个家庭的大女儿死了，这个情节，对那些追逐快感的读者而言，可能是个挑战。但是，马上，随之而来的，就是密集而紧凑的各种转折——这个家庭的成员们，彼此都深藏着太多从未诉说的秘密。这绝对是我今年最爱的一本小说。
——美国《大观》杂志",https://img2.doubanio.com/view/subject/l/public/s28109182.jpg,2015-7,https://book.douban.com/subject/26382433/,8.2,,4,,"美国文学,华裔",2016-11-23 15:10:36,[美] 伍绮诗 / 2015 / 江苏凤凰文艺出版社
983258218,碧城,"在这个世间，终究有一些事情是不会死去的，即使在代代流转中，也能不灭。
是那样的开始——如同一切传奇里面那样，缥缈而瑰丽。
有英雄的长剑，有美人的柔情。一个是仗剑飘摇江湖的惊世剑客，另一个是明珠玉露一般娇妍纯真的侯门千金。
即使这么多年的风尘过后，夜雨里挑灯看剑，今日的他依旧会为当日的旖旎风光而迷醉——似乎邂遑过那样传奇的人，并不是他自己。",https://img1.doubanio.com/view/subject/l/public/s3207419.jpg,2008-06,https://book.douban.com/subject/3121041/,8,,5,原本想把手里这本书出掉来着，在书架上已经好几年不曾翻过了，但是看到评论的字字句句又猛然间想起来，独特的，属于苍月的武侠，怀冰，怀冰，曾有一段时间念着这个名字就像是走进了书里不可自拔。想了想，书还是留下吧，从神之右手开始的，带着一些病态的武侠，遗忘了就不会再想起，一旦想起就再也无法割舍。,"绘本,小说,古风,沧月,武侠",2015-12-02 15:23:39,沧月（著） 唐卡（绘） / 2008 / ２１世纪出版社
676181782,只愿你曾被这世界温柔相待,这是一本温柔的书，又同样是一本充满力量的书。书中收录了水木丁近年来所写的随笔五十余篇。正如作者在序言中所说，“这本书，记录的是生活的绝望和生命的愿望，记录了那些对我影响深刻的电影是如何让我在生活的黑暗之中看到了生命的美丽”。作者站在每个电影角色背后，说他们想说的，以及她自己想说给读者的话，其实讨论的是关于情感、人性、生死等具有普世性的话题。在这些阐发中，又很自然地结合了作者个人的生活经历、情感回忆，所以，这本书比起上一本《我们心中的怕和爱》，有更浓烈的个人色彩和独立的风格、深刻的思考。《只愿你曾被这世界温柔相待》，无论在装帧设计，还是内文上，呈现给读者的一个整体的感受是“温柔”：温柔地对待自己，温柔地对待他人。而这样一种温柔，是宽容、信念、坚持和勇敢一同炼成的。,https://img9.doubanio.com/view/subject/l/public/s16240274.jpg,2012-9,https://book.douban.com/subject/19899834/,7.1,,5,不是影评的影评，参杂着对生活的感悟与认知，非常值得一看,"只愿你曾被这世界温柔相待,散文随笔",2013-05-20 21:08:42,水木丁 / 2012 / 广西师范大学出版社
432570790,我的心中每天开出一朵花,《我的心中每天开出一朵花》的主要内容是：畿米“手绘图像”的梦想之作，每天画下一朵花，象征着梦想与期望，更是一种生命力的展现。书中有一个男主角，并有一只小兔子、小女孩陪伴，他们用极富想象力的图片和简洁深刻的语言带领大家在作者丰富的内心世界里畅游。“终于明白，一个人无法抵挡所有的事情。有时候一朵白云的阴影，也会令人窒息。风轻柔地吹散阴影，小鸟轻松地衔走白云。微风可以做到的，我未必能做到。小鸟可以做到的，我未必能做到。你能做到的，我未必能做到。”读越多次，越有力量，越觉得心花朵朵开。这把神奇花有个快乐咒，魔法师就是几米！,https://img2.doubanio.com/view/subject/l/public/s5840931.jpg,2007-7,https://book.douban.com/subject/2148524/,8.8,,4,,"幾米,绘本",2013-05-04 22:02:16,幾米 / 2007 / 人民文学出版社
466385375,飞翔的猫,"“在我飞翔的时候，知道有一个点可以在疲倦的时候降落， 就可以安心地飞得更远，孤独飞翔的时候看到的一切，可以和你分享。 这样，我短暂的生命就不会只在世上悄无声息的消亡…… 你是我生命的见证人。”
──短篇绘本集《飞翔的猫》
寂地，精选短篇绘本集《飞翔的猫》。包括童话故事《飞翔的猫》、《雨天小姐》；爱情故事《失忆症》、《缺氧》；哲思故事《糖》、《镜头》等众多短篇杰作首次集结成书。 寂地的絮语，成长的温度，为青涩美好的年少时光留下一份温暖烘焙过的纪念。
三年积累，六个故事。用没有温度的纸张，与你分享温暖的梦境。
《飞翔的猫》
她有一颗永不停留的流浪之心，千山万水，却一次次绕回他身旁。
《雨天小姐》
多愁善感的她，每一滴眼泪都会变成这个城市一毫米的降雨量。
《缺氧》
只能在自我保护的气泡中生存太靠近就会缺氧，要如何拥抱对方？
《失忆症》
恋人在她的心里埋下的蓝色种子，超出负荷地不断生长。
《镜头》
完美的他们，在毫无修饰的镜头背后会是什么模样？
《糖》
在灾难中沉睡不醒的孩子，你的天堂是什么模样？
《飞翔的猫》 内容试读：http://www.doveland.net",https://img2.doubanio.com/view/subject/l/public/s4568901.jpg,2010-12,https://book.douban.com/subject/5400559/,8.6,,3,,"绘本,寂地",2013-05-04 22:02:02,寂地 / 2010 / 黑龙江美术出版社
676180789,野火集,“星星之火，可以燎原”。龙应台的这把野火，从二十世纪八十年代一直烧到了今天，已成燎原之势。无论是大陆，还是台湾，甚至凡是有华人的地方，都能见到野火的影响。二十多年来，野火已经成为一个时代的共同符号。,https://img1.doubanio.com/view/subject/l/public/s4390060.jpg,2010-1-5,https://book.douban.com/subject/4729583/,8.9,,5,非常值得一看，唤醒人的社会意识。这个社会需要站出来说话的人，而不是沉默的大多数,"龙应台,杂文,台湾,社会,文化",2013-05-04 21:59:46,龙应台 / 2010 / 生活·读书·新知三联书店
469032605,绕指柔,"“狐王章华在此发誓，从今日起，再不踏入翠峰山一步，再不见紫阳真人一面。
如违此誓，定遭五雷轰顶之劫，魂飞魄散，永世不得超生。”
一字一顿，言犹在耳，
可他这立下毒誓的人偏偏熬不住相思之苦，又跑去见那冷漠无情的心上人。
结果誓言应验，果然遭了天雷之劫。哈，真正自找苦吃！
素修实在想不明白，这风流潇洒的狐王为何会如此痴心，
为了他男扮女装，为了他死缠烂打，最后还差一点魂飞魄散！
害得他这清心寡欲的神仙也动了凡心，纵然是铁石心肠，亦为他化做绕指柔情。",https://img9.doubanio.com/view/subject/l/public/s4121504.jpg,2009-10-8,https://book.douban.com/subject/4110575/,6.3,,,,"困倚危楼,耽美小说",2011-12-13 21:27:43,困倚危楼 / 2009 / 龙马
469032482,縛龍,"文案：
五百年前，東海龍太子龍靜水突然刺了最疼愛的弟弟無波一劍，
同時殺光寢宮所有的人。
五百年後，無波起兵把龍靜水拉下王位，囚禁在龍宮中，
以報仇的名義傾瀉著埋藏至深的愛。
「你當真這樣恨我？恨到要用這種方法羞辱我？」
「為什麼不恨？我恨不得……將你一口一口的吃下去。」
越是愛他，就越是恨他，越是恨他，就越想繼續糾纏下去。
無波苦苦追尋的真相卻如此驚人，本以為機關算盡，把愛人束縛在身邊，
不料，自己才是被算計的那個……",https://img1.doubanio.com/view/subject/l/public/s4638907.jpg,2010-3-8,https://book.douban.com/subject/4844888/,6.9,,,,"耽美小说,困倚危楼",2011-12-13 21:27:28,困倚危樓 / 2010 / 龍馬文化
