id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
3082135515,玛丽和马克思,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p488255145.jpg,2009-01-15(圣丹斯电影节),https://movie.douban.com/subject/3072124/,8.9,"剧情,喜剧,动画",,,"喜剧,动画,剧情",2021-10-22 16:08:43,2009 / 澳大利亚 美国 / 剧情 喜剧 动画 / 亚当·艾略特 / 托妮·科莱特 菲利普·塞默·霍夫曼
3082134750,流浪猫鲍勃,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2535524955.jpg,2018-11-02(中国大陆),https://movie.douban.com/subject/26685451/,7.9,"剧情,喜剧,传记",,,"猫,喜剧",2021-10-22 16:07:49,2016 / 英国 / 剧情 喜剧 传记 / 罗杰·斯波蒂斯伍德 / 卢克·崔德威 猫鲍勃
3082133894,爱在日落黄昏时,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2561542458.jpg,2004-02-10(柏林电影节),https://movie.douban.com/subject/1291990/,8.9,"剧情,爱情",,,爱情,2021-10-22 16:06:54,2004 / 美国 法国 / 剧情 爱情 / 理查德·林克莱特 / 伊桑·霍克 朱莉·德尔佩
3082132660,查理和巧克力工厂,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p453925617.jpg,2005-07-15(美国),https://movie.douban.com/subject/1309101/,8.3,"喜剧,奇幻,冒险",,,"喜剧,奇幻,冒险",2021-10-22 16:05:36,2005 / 美国 英国 澳大利亚 / 喜剧 奇幻 冒险 / 蒂姆·波顿 / 约翰尼·德普 弗莱迪·海默
3082132426,风之谷,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p1917567652.jpg,1992-05(中国大陆),https://movie.douban.com/subject/1291585/,8.9,"动画,奇幻,冒险",,,"动画,奇幻,冒险",2021-10-22 16:05:23,1984 / 日本 / 动画 奇幻 冒险 / 宫崎骏 / 岛本须美 松田洋治
3082132158,龙猫,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2540924496.jpg,2018-12-14(中国大陆),https://movie.douban.com/subject/1291560/,9.2,"动画,奇幻,冒险",,,"宫崎骏,动画,奇幻,冒险",2021-10-22 16:05:04,1988 / 日本 / 动画 奇幻 冒险 / 宫崎骏 / 日高法子 坂本千夏
3082131872,崖上的波妞,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2627847859.jpg,2020-12-31(中国大陆),https://movie.douban.com/subject/1959877/,8.6,"动画,奇幻,冒险",,,"动画,奇幻,冒险,宫崎骏",2021-10-22 16:04:45,2008 / 日本 / 动画 奇幻 冒险 / 宫崎骏 / 神月柚莉爱 土井洋辉
3082131409,魔发奇缘,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p707509468.jpg,2011-02-03(中国台湾),https://movie.douban.com/subject/1863766/,8.3,"喜剧,动画,冒险",,,"喜剧,动画,冒险",2021-10-22 16:04:15,2010 / 美国 / 喜剧 动画 冒险 / 内森·格雷诺 拜伦·霍华德 / 曼迪·摩尔 扎克瑞·莱维
3082131093,冰雪奇缘,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2166640945.jpg,2014-02-05(中国大陆),https://movie.douban.com/subject/4202982/,8.4,"喜剧,动画,歌舞",,,"喜剧,动画,奇幻,歌舞",2021-10-22 16:03:57,2013 / 美国 / 喜剧 动画 歌舞 奇幻 / 克里斯·巴克 珍妮弗·李 / 克里斯汀·贝尔 伊迪娜·门泽尔
3082130399,冰川时代,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1910895719.jpg,2002-03-15(美国),https://movie.douban.com/subject/1291578/,8.6,"喜剧,动画,冒险",,,"喜剧,动画,冒险",2021-10-22 16:03:16,2002 / 美国 / 喜剧 动画 冒险 / 卡洛斯·沙尔丹哈 克里斯·韦奇 / 雷·罗马诺 约翰·雷吉扎莫
3082130044,驯龙高手,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p490385643.jpg,2010-05-14(中国大陆),https://movie.douban.com/subject/2353023/,8.8,"动画,奇幻,冒险",,,"冒险,动画,奇幻",2021-10-22 16:02:56,2010 / 美国 / 动画 奇幻 冒险 / 迪恩·德布洛斯 克里斯·桑德斯 / 杰伊·巴鲁切尔 杰拉德·巴特勒
3082129676,神偷奶爸,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p792776858.jpg,2010-06-20(莫斯科电影节),https://movie.douban.com/subject/3287562/,8.7,"喜剧,动画,冒险",,,"喜剧,动画,冒险",2021-10-22 16:02:35,2010 / 美国 法国 / 喜剧 动画 冒险 / 皮埃尔·柯芬 克里斯·雷纳德 / 史蒂夫·卡瑞尔 杰森·席格尔
3082128910,借东西的小人阿莉埃蒂,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p617533616.jpg,2010-07-17(日本),https://movie.douban.com/subject/4202302/,8.9,"动画,奇幻,冒险",,,"宫崎骏,奇幻,冒险,动画",2021-10-22 16:01:49,2010 / 日本 / 动画 奇幻 冒险 / 米林宏昌 / 志田未来 神木隆之介
3082128085,哈尔的移动城堡,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2174346180.jpg,2004-09-05(威尼斯电影节),https://movie.douban.com/subject/1308807/,9.1,"动画,奇幻,冒险",,,"奇幻,冒险,动画",2021-10-22 16:01:00,2004 / 日本 / 动画 奇幻 冒险 / 宫崎骏 / 倍赏千惠子 木村拓哉
3082127670,幽灵公主,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1613191025.jpg,1997-07-12(日本),https://movie.douban.com/subject/1297359/,8.9,"动画,奇幻,冒险",,,"奇幻,动画,冒险",2021-10-22 16:00:37,1997 / 日本 / 动画 奇幻 冒险 / 宫崎骏 / 松田洋治 石田百合子
3082127356,猫的报恩,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p453858009.jpg,2002-07-19(日本),https://movie.douban.com/subject/1304970/,8.2,"喜剧,动画,奇幻",,,"动画,奇幻",2021-10-22 16:00:17,2002 / 日本 / 喜剧 动画 奇幻 冒险 / 森田宏幸 / 池胁千鹤 袴田吉彦
3082126999,天空之城,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2888647044.jpg,1992-05-01(中国大陆),https://movie.douban.com/subject/1291583/,9.2,"动画,奇幻,冒险",,,"奇幻,冒险,动漫,宫崎峻",2021-10-22 15:59:54,1986 / 日本 / 动画 奇幻 冒险 / 宫崎骏 / 田中真弓 横泽启子
3082126706,大鱼,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p692813374.jpg,2003-12-04(纽约首映),https://movie.douban.com/subject/1291545/,8.8,"剧情,家庭,奇幻",,,"奇幻,冒险",2021-10-22 15:59:33,2003 / 美国 / 剧情 家庭 奇幻 冒险 / 蒂姆·波顿 / 伊万·麦克格雷格 阿尔伯特·芬尼
3082126430,美女与野兽,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2417948644.jpg,2017-03-17(中国大陆),https://movie.douban.com/subject/25900945/,7.1,"爱情,歌舞,奇幻",,,"奇幻,爱情,歌舞",2021-10-22 15:59:14,2017 / 美国 / 爱情 歌舞 奇幻 / 比尔·康顿 / 艾玛·沃森 丹·史蒂文斯
3082126145,神奇动物：格林德沃之罪,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2538826177.jpg,2018-11-16(中国大陆),https://movie.douban.com/subject/26147417/,7,"奇幻,冒险",,,"奇幻,冒险",2021-10-22 15:58:53,2018 / 美国 英国 / 奇幻 冒险 / 大卫·叶茨 / 埃迪·雷德梅恩 凯瑟琳·沃特斯顿
3082125736,霍比特人2：史矛革之战,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2166784595.jpg,2014-02-21(中国大陆),https://movie.douban.com/subject/11606328/,8.5,"动作,奇幻,冒险",,,"冒险,奇幻",2021-10-22 15:58:27,2013 / 美国 新西兰 / 动作 奇幻 冒险 / 彼得·杰克逊 / 伊恩·麦克莱恩 马丁·弗瑞曼
3082125401,指环王2：双塔奇兵,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2640236255.jpg,2003-04-25(中国大陆),https://movie.douban.com/subject/1291572/,9.2,"剧情,动作,奇幻",,,"奇幻,冒险",2021-10-22 15:58:04,2002 / 美国 新西兰 / 剧情 动作 奇幻 冒险 / 彼得·杰克逊 / 伊利亚·伍德 西恩·奥斯汀
3082125070,指环王1：护戒使者,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2373910134.jpg,2002-04-04(中国大陆),https://movie.douban.com/subject/1291571/,9.1,"剧情,动作,奇幻",,,"冒险,奇幻",2021-10-22 15:57:42,2001 / 新西兰 美国 / 剧情 动作 奇幻 冒险 / 彼得·杰克逊 / 伊利亚·伍德 西恩·奥斯汀
3082124937,神奇动物在哪里,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2392444121.jpg,2016-11-25(中国大陆),https://movie.douban.com/subject/25726614/,7.7,"剧情,奇幻,冒险",,,"奇幻,冒险",2021-10-22 15:57:33,2016 / 英国 美国 / 剧情 奇幻 冒险 / 大卫·叶茨 / 埃迪·雷德梅恩 凯瑟琳·沃特斯顿
3082124561,霍比特人1：意外之旅,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2159038705.jpg,2013-02-22(中国大陆),https://movie.douban.com/subject/1966182/,8.4,"动作,奇幻,冒险",,,"奇幻,冒险",2021-10-22 15:57:09,2012 / 美国 新西兰 / 动作 奇幻 冒险 / 彼得·杰克逊 / 伊恩·麦克莱恩 马丁·弗瑞曼
3082124339,少年派的奇幻漂流,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p1784592701.jpg,2012-11-22(中国大陆),https://movie.douban.com/subject/1929463/,9.1,"剧情,奇幻,冒险",,,奇幻,2021-10-22 15:56:55,2012 / 美国 中国台湾 英国 加拿大 / 剧情 奇幻 冒险 / 李安 / 苏拉·沙玛 伊尔凡·可汗
3082123156,罗马假日,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2189265085.jpg,1953-08-20(威尼斯电影节),https://movie.douban.com/subject/1293839/,9.1,"剧情,喜剧,爱情",,,"剧情,爱情,奥黛丽·赫本",2021-10-22 15:55:41,1953 / 美国 / 剧情 喜剧 爱情 / 威廉·惠勒 / 奥黛丽·赫本 格利高里·派克
3082122683,疯狂动物城,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2614500649.jpg,2016-03-04(中国大陆),https://movie.douban.com/subject/25662329/,9.2,"喜剧,动画,冒险",,,"动画,喜剧",2021-10-22 15:55:10,2016 / 美国 / 喜剧 动画 冒险 / 拜伦·霍华德 瑞奇·摩尔 杰拉德·布什 / 金妮弗·古德温 杰森·贝特曼
3082122468,放牛班的春天,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2884280708.jpg,2004-10-16(中国大陆),https://movie.douban.com/subject/1291549/,9.3,"剧情,音乐",,,"喜剧,剧情",2021-10-22 15:54:59,2004 / 法国 瑞士 德国 / 剧情 音乐 / 克里斯托夫·巴哈蒂 / 让-巴蒂斯特·莫尼耶 热拉尔·朱尼奥
3082122245,死亡诗社,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2575465690.jpg,1989-06-02(多伦多首映),https://movie.douban.com/subject/1291548/,9.2,剧情,,,剧情,2021-10-22 15:54:46,1989 / 美国 / 剧情 / 彼得·威尔 / 罗宾·威廉姆斯 罗伯特·肖恩·莱纳德
3082121922,情书,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2648230660.jpg,1999-03(中国大陆),https://movie.douban.com/subject/1292220/,8.9,"剧情,爱情",,,"爱情,岩井俊二",2021-10-22 15:54:26,1995 / 日本 / 剧情 爱情 / 岩井俊二 / 中山美穗 丰川悦司
3082121483,怦然心动,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p501177648.jpg,2010-07-26(好莱坞首映),https://movie.douban.com/subject/3319755/,9.1,"剧情,喜剧,爱情",,,"喜剧,爱情",2021-10-22 15:53:57,2010 / 美国 / 剧情 喜剧 爱情 / 罗伯·莱纳 / 玛德琳·卡罗尔 卡兰·麦克奥利菲
3082121249,加勒比海盗,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1596085504.jpg,2003-11-21(中国大陆),https://movie.douban.com/subject/1298070/,8.8,"动作,奇幻,冒险",,,"冒险,奇幻",2021-10-22 15:53:41,2003 / 美国 / 动作 奇幻 冒险 / 戈尔·维宾斯基 / 约翰尼·德普 杰弗里·拉什
3082120955,青蛇,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2570901292.jpg,1993-11-04(中国香港),https://movie.douban.com/subject/1303394/,8.6,"剧情,爱情,奇幻",,,"奇幻,古装,爱情",2021-10-22 15:53:21,1993 / 中国香港 中国大陆 / 剧情 爱情 奇幻 古装 / 徐克 / 张曼玉 王祖贤
3082120618,倩女幽魂,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2414157745.jpg,2011-04-30(中国大陆),https://movie.douban.com/subject/1297447/,8.8,"爱情,奇幻,武侠",,,"武侠,香港,爱情",2021-10-22 15:52:59,1987 / 中国香港 / 爱情 奇幻 武侠 古装 / 程小东 / 张国荣 王祖贤
3082120228,东邪西毒：终极版,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p792502535.jpg,2009-03-26(中国大陆),https://movie.douban.com/subject/3726072/,8.8,"剧情,动作,爱情",,,"剧情,爱情,张国荣,王家卫",2021-10-22 15:52:31,2008 / 中国香港 中国大陆 中国台湾 / 剧情 动作 爱情 / 王家卫 / 张国荣 林青霞
3082119721,花样年华,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1910828286.jpg,2000-09-29(中国香港),https://movie.douban.com/subject/1291557/,8.7,"剧情,爱情",,,王家卫,2021-10-22 15:51:58,2000 / 中国香港 / 剧情 爱情 / 王家卫 / 梁朝伟 张曼玉
3082119462,天使爱美丽,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2447590313.jpg,2001-04-25(法国),https://movie.douban.com/subject/1292215/,8.7,"剧情,喜剧,爱情",,,"喜剧,法国电影,爱情",2021-10-22 15:51:39,2001 / 法国 德国 / 剧情 喜剧 爱情 / 让-皮埃尔·热内 / 奥黛丽·塔图 马修·卡索维茨
3082119187,乱世佳人,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p1963126880.jpg,1939-12-15(亚特兰大首映),https://movie.douban.com/subject/1300267/,9.3,"剧情,爱情,历史",,,"剧情,爱情,飘",2021-10-22 15:51:22,1939 / 美国 / 剧情 爱情 历史 战争 / 维克多·弗莱明 乔治·库克 山姆·伍德 / 费雯·丽 克拉克·盖博
3082118936,爱在黎明破晓前,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2555762374.jpg,1995-01-27(美国),https://movie.douban.com/subject/1296339/,8.8,"剧情,爱情",,,爱情,2021-10-22 15:51:05,1995 / 美国 奥地利 瑞士 / 剧情 爱情 / 理查德·林克莱特 / 伊桑·霍克 朱莉·德尔佩
3082118652,魂断蓝桥,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2351134499.jpg,1940-05-17(美国),https://movie.douban.com/subject/1293964/,8.8,"剧情,爱情,战争",,,"剧情,爱情",2021-10-22 15:50:47,1940 / 美国 / 剧情 爱情 战争 / 茂文·勒鲁瓦 / 费雯·丽 罗伯特·泰勒
3082118332,真爱至上,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p475600770.jpg,2003-09-07(多伦多电影节),https://movie.douban.com/subject/1292401/,8.6,"剧情,喜剧,爱情",,,"爱情,喜剧",2021-10-22 15:50:24,2003 / 英国 美国 法国 / 剧情 喜剧 爱情 / 理查德·柯蒂斯 / 休·格兰特 科林·费尔斯
3082117899,傲慢与偏见,,https://img1.doubanio.com/view/photo/m_ratio_poster/public/p2016401659.jpg,2005-09-16(英国),https://movie.douban.com/subject/1418200/,8.7,"剧情,爱情",,,"爱情,简·奥斯汀",2021-10-22 15:49:54,2005 / 法国 英国 美国 / 剧情 爱情 / 乔·赖特 / 凯拉·奈特莉 马修·麦克费登
3082117577,拯救大兵瑞恩,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1014542496.jpg,1998-11-13(中国大陆),https://movie.douban.com/subject/1292849/,9.1,"剧情,战争",,,"战争,剧情",2021-10-22 15:49:33,1998 / 美国 / 剧情 战争 / 史蒂文·斯皮尔伯格 / 汤姆·汉克斯 汤姆·塞兹摩尔
3082117131,泰坦尼克号,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p457760035.jpg,1998-04-03(中国大陆),https://movie.douban.com/subject/1292722/,9.5,"剧情,爱情,灾难",,,爱情,2021-10-22 15:49:05,1997 / 美国 墨西哥 澳大利亚 加拿大 / 剧情 爱情 灾难 / 詹姆斯·卡梅隆 / 莱昂纳多·迪卡普里奥 凯特·温丝莱特
3082116840,美丽人生,,https://img2.doubanio.com/view/photo/m_ratio_poster/public/p2578474613.jpg,2020-01-03(中国大陆),https://movie.douban.com/subject/1292063/,9.6,"剧情,喜剧,爱情",,,"战争,剧情",2021-10-22 15:48:44,1997 / 意大利 / 剧情 喜剧 爱情 战争 / 罗伯托·贝尼尼 / 罗伯托·贝尼尼 尼可莱塔·布拉斯基
